"time","est","lcl","ucl","Method","Cancer","Age","Gender"
4.112,0.07626,0.07221,0.08053,"Observed","ColorectalCancer","All","Both"
4.112,0.18535,0.17235,0.19933,"Observed","LungCancer","All","Both"
4.112,0.05589,0.05336,0.05855,"Observed","ProstateCancer","All","Both"
4.112,0.12152,0.10835,0.13628,"Observed","StomachCancer","All","Both"
4.115,0.03685,0.03504,0.03875,"Observed","BreastCancer","All","Both"
4.115,0.07622,0.07215,0.08051,"Observed","ColorectalCancer","All","Both"
4.115,0.06684,0.06128,0.07291,"Observed","HeadNeckCancer","All","Both"
4.115,0.18523,0.17219,0.19926,"Observed","LungCancer","All","Both"
4.115,0.0559,0.05335,0.05857,"Observed","ProstateCancer","All","Both"
4.115,0.1214,0.10823,0.13617,"Observed","StomachCancer","All","Both"
4.118,0.03684,0.03503,0.03875,"Observed","BreastCancer","All","Both"
4.118,0.07618,0.0721,0.08049,"Observed","ColorectalCancer","All","Both"
4.118,0.06681,0.06124,0.07289,"Observed","HeadNeckCancer","All","Both"
4.118,0.18448,0.15276,0.22279,"Observed","LiverCancer","All","Both"
4.118,0.18512,0.17203,0.1992,"Observed","LungCancer","All","Both"
4.118,0.0559,0.05334,0.05858,"Observed","ProstateCancer","All","Both"
4.118,0.12128,0.10811,0.13606,"Observed","StomachCancer","All","Both"
4.121,0.03683,0.03501,0.03875,"Observed","BreastCancer","All","Both"
4.121,0.07614,0.07204,0.08048,"Observed","ColorectalCancer","All","Both"
4.121,0.06678,0.0612,0.07286,"Observed","HeadNeckCancer","All","Both"
4.121,0.185,0.17187,0.19913,"Observed","LungCancer","All","Both"
4.121,0.18367,0.15673,0.21524,"Observed","PancreaticCancer","All","Both"
4.121,0.05591,0.05334,0.0586,"Observed","ProstateCancer","All","Both"
4.121,0.12116,0.10799,0.13594,"Observed","StomachCancer","All","Both"
4.123,0.03682,0.03499,0.03875,"Observed","BreastCancer","All","Both"
4.123,0.0761,0.07199,0.08046,"Observed","ColorectalCancer","All","Both"
4.123,0.06675,0.06116,0.07284,"Observed","HeadNeckCancer","All","Both"
4.123,0.18488,0.17171,0.19907,"Observed","LungCancer","All","Both"
4.123,0.05591,0.05333,0.05862,"Observed","ProstateCancer","All","Both"
4.123,0.12104,0.10786,0.13583,"Observed","StomachCancer","All","Both"
4.126,0.03681,0.03497,0.03874,"Observed","BreastCancer","All","Both"
4.126,0.07607,0.07193,0.08044,"Observed","ColorectalCancer","All","Both"
4.126,0.06672,0.06112,0.07282,"Observed","HeadNeckCancer","All","Both"
4.126,0.18409,0.15222,0.22263,"Observed","LiverCancer","All","Both"
4.126,0.18477,0.17155,0.199,"Observed","LungCancer","All","Both"
4.126,0.05591,0.05332,0.05863,"Observed","ProstateCancer","All","Both"
4.126,0.12092,0.10774,0.13572,"Observed","StomachCancer","All","Both"
4.129,0.0368,0.03495,0.03874,"Observed","BreastCancer","All","Both"
4.129,0.07603,0.07188,0.08042,"Observed","ColorectalCancer","All","Both"
4.129,0.18396,0.15204,0.22258,"Observed","LiverCancer","All","Both"
4.129,0.18465,0.17139,0.19894,"Observed","LungCancer","All","Both"
4.129,0.05592,0.05331,0.05865,"Observed","ProstateCancer","All","Both"
4.132,0.03679,0.03493,0.03874,"Observed","BreastCancer","All","Both"
4.132,0.07599,0.07182,0.0804,"Observed","ColorectalCancer","All","Both"
4.132,0.06665,0.06105,0.07277,"Observed","HeadNeckCancer","All","Both"
4.132,0.18454,0.17123,0.19888,"Observed","LungCancer","All","Both"
4.132,0.05592,0.05331,0.05867,"Observed","ProstateCancer","All","Both"
4.134,0.03678,0.03492,0.03874,"Observed","BreastCancer","All","Both"
4.134,0.07595,0.07177,0.08038,"Observed","ColorectalCancer","All","Both"
4.134,0.06662,0.06101,0.07275,"Observed","HeadNeckCancer","All","Both"
4.134,0.18442,0.17107,0.19882,"Observed","LungCancer","All","Both"
4.134,0.18283,0.15575,0.21461,"Observed","PancreaticCancer","All","Both"
4.134,0.05593,0.0533,0.05868,"Observed","ProstateCancer","All","Both"
4.134,0.12057,0.10737,0.13539,"Observed","StomachCancer","All","Both"
4.137,0.03677,0.0349,0.03873,"Observed","BreastCancer","All","Both"
4.137,0.07592,0.07171,0.08036,"Observed","ColorectalCancer","All","Both"
4.137,0.06659,0.06097,0.07273,"Observed","HeadNeckCancer","All","Both"
4.137,0.18356,0.15149,0.22242,"Observed","LiverCancer","All","Both"
4.137,0.18431,0.17091,0.19875,"Observed","LungCancer","All","Both"
4.137,0.05593,0.05329,0.0587,"Observed","ProstateCancer","All","Both"
4.14,0.03675,0.03488,0.03873,"Observed","BreastCancer","All","Both"
4.14,0.07588,0.07166,0.08035,"Observed","ColorectalCancer","All","Both"
4.14,0.06656,0.06093,0.07271,"Observed","HeadNeckCancer","All","Both"
4.14,0.18419,0.17074,0.19869,"Observed","LungCancer","All","Both"
4.14,0.05593,0.05328,0.05872,"Observed","ProstateCancer","All","Both"
4.142,0.03674,0.03486,0.03873,"Observed","BreastCancer","All","Both"
4.142,0.07584,0.0716,0.08033,"Observed","ColorectalCancer","All","Both"
4.142,0.06652,0.06089,0.07268,"Observed","HeadNeckCancer","All","Both"
4.142,0.18407,0.17058,0.19863,"Observed","LungCancer","All","Both"
4.142,0.18233,0.15517,0.21424,"Observed","PancreaticCancer","All","Both"
4.142,0.05594,0.05327,0.05874,"Observed","ProstateCancer","All","Both"
4.142,0.12021,0.10701,0.13505,"Observed","StomachCancer","All","Both"
4.145,0.03673,0.03484,0.03873,"Observed","BreastCancer","All","Both"
4.145,0.0758,0.07154,0.08031,"Observed","ColorectalCancer","All","Both"
4.145,0.06649,0.06085,0.07266,"Observed","HeadNeckCancer","All","Both"
4.145,0.18317,0.15094,0.22228,"Observed","LiverCancer","All","Both"
4.145,0.18396,0.17042,0.19858,"Observed","LungCancer","All","Both"
4.145,0.18216,0.15497,0.21412,"Observed","PancreaticCancer","All","Both"
4.145,0.05594,0.05326,0.05875,"Observed","ProstateCancer","All","Both"
4.148,0.03672,0.03482,0.03873,"Observed","BreastCancer","All","Both"
4.148,0.07576,0.07149,0.08029,"Observed","ColorectalCancer","All","Both"
4.148,0.18384,0.17025,0.19852,"Observed","LungCancer","All","Both"
4.148,0.05595,0.05326,0.05877,"Observed","ProstateCancer","All","Both"
4.151,0.03671,0.0348,0.03873,"Observed","BreastCancer","All","Both"
4.151,0.07573,0.07143,0.08028,"Observed","ColorectalCancer","All","Both"
4.151,0.18291,0.15058,0.22219,"Observed","LiverCancer","All","Both"
4.151,0.18373,0.17009,0.19846,"Observed","LungCancer","All","Both"
4.151,0.05595,0.05325,0.05879,"Observed","ProstateCancer","All","Both"
4.153,0.0367,0.03478,0.03872,"Observed","BreastCancer","All","Both"
4.153,0.07569,0.07138,0.08026,"Observed","ColorectalCancer","All","Both"
4.153,0.0664,0.06073,0.0726,"Observed","HeadNeckCancer","All","Both"
4.153,0.18361,0.16993,0.1984,"Observed","LungCancer","All","Both"
4.153,0.18166,0.15438,0.21376,"Observed","PancreaticCancer","All","Both"
4.153,0.05595,0.05324,0.05881,"Observed","ProstateCancer","All","Both"
4.156,0.03669,0.03476,0.03872,"Observed","BreastCancer","All","Both"
4.156,0.07565,0.07132,0.08024,"Observed","ColorectalCancer","All","Both"
4.156,0.06636,0.06069,0.07258,"Observed","HeadNeckCancer","All","Both"
4.156,0.1835,0.16976,0.19835,"Observed","LungCancer","All","Both"
4.156,0.05596,0.05323,0.05883,"Observed","ProstateCancer","All","Both"
4.159,0.03668,0.03474,0.03872,"Observed","BreastCancer","All","Both"
4.159,0.07561,0.07126,0.08023,"Observed","ColorectalCancer","All","Both"
4.159,0.06633,0.06064,0.07255,"Observed","HeadNeckCancer","All","Both"
4.159,0.18338,0.1696,0.19829,"Observed","LungCancer","All","Both"
4.159,0.05596,0.05322,0.05884,"Observed","ProstateCancer","All","Both"
4.162,0.03667,0.03472,0.03872,"Observed","BreastCancer","All","Both"
4.162,0.07558,0.07121,0.08021,"Observed","ColorectalCancer","All","Both"
4.162,0.0663,0.0606,0.07253,"Observed","HeadNeckCancer","All","Both"
4.162,0.18239,0.14983,0.22202,"Observed","LiverCancer","All","Both"
4.162,0.18327,0.16943,0.19823,"Observed","LungCancer","All","Both"
4.162,0.05597,0.05321,0.05886,"Observed","ProstateCancer","All","Both"
4.162,0.11939,0.10615,0.13429,"Observed","StomachCancer","All","Both"
4.164,0.03666,0.03471,0.03872,"Observed","BreastCancer","All","Both"
4.164,0.07554,0.07115,0.0802,"Observed","ColorectalCancer","All","Both"
4.164,0.06627,0.06056,0.07251,"Observed","HeadNeckCancer","All","Both"
4.164,0.18315,0.16927,0.19818,"Observed","LungCancer","All","Both"
4.164,0.181,0.1536,0.21328,"Observed","PancreaticCancer","All","Both"
4.164,0.05597,0.0532,0.05888,"Observed","ProstateCancer","All","Both"
4.167,0.03665,0.03469,0.03872,"Observed","BreastCancer","All","Both"
4.167,0.0755,0.07109,0.08018,"Observed","ColorectalCancer","All","Both"
4.167,0.18304,0.1691,0.19812,"Observed","LungCancer","All","Both"
4.167,0.18083,0.1534,0.21316,"Observed","PancreaticCancer","All","Both"
4.167,0.05597,0.05319,0.0589,"Observed","ProstateCancer","All","Both"
4.17,0.03664,0.03467,0.03872,"Observed","BreastCancer","All","Both"
4.17,0.07546,0.07104,0.08017,"Observed","ColorectalCancer","All","Both"
4.17,0.06621,0.06048,0.07247,"Observed","HeadNeckCancer","All","Both"
4.17,0.182,0.14927,0.22191,"Observed","LiverCancer","All","Both"
4.17,0.18292,0.16893,0.19807,"Observed","LungCancer","All","Both"
4.17,0.18067,0.15328,0.21295,"Observed","PancreaticCancer","All","Both"
4.17,0.05598,0.05318,0.05892,"Observed","ProstateCancer","All","Both"
4.17,0.11904,0.10578,0.13396,"Observed","StomachCancer","All","Both"
4.173,0.03662,0.03465,0.03872,"Observed","BreastCancer","All","Both"
4.173,0.07542,0.07098,0.08015,"Observed","ColorectalCancer","All","Both"
4.173,0.06617,0.06044,0.07245,"Observed","HeadNeckCancer","All","Both"
4.173,0.18187,0.14909,0.22187,"Observed","LiverCancer","All","Both"
4.173,0.18281,0.16877,0.19802,"Observed","LungCancer","All","Both"
4.173,0.05598,0.05317,0.05894,"Observed","ProstateCancer","All","Both"
4.173,0.11892,0.10566,0.13386,"Observed","StomachCancer","All","Both"
4.175,0.03661,0.03463,0.03872,"Observed","BreastCancer","All","Both"
4.175,0.07539,0.07092,0.08014,"Observed","ColorectalCancer","All","Both"
4.175,0.06614,0.0604,0.07243,"Observed","HeadNeckCancer","All","Both"
4.175,0.18269,0.1686,0.19796,"Observed","LungCancer","All","Both"
4.175,0.05599,0.05316,0.05896,"Observed","ProstateCancer","All","Both"
4.178,0.0366,0.03461,0.03872,"Observed","BreastCancer","All","Both"
4.178,0.07535,0.07086,0.08012,"Observed","ColorectalCancer","All","Both"
4.178,0.06611,0.06036,0.07241,"Observed","HeadNeckCancer","All","Both"
4.178,0.18161,0.14871,0.2218,"Observed","LiverCancer","All","Both"
4.178,0.18258,0.16843,0.19791,"Observed","LungCancer","All","Both"
4.178,0.18018,0.15295,0.21227,"Observed","PancreaticCancer","All","Both"
4.178,0.05599,0.05315,0.05898,"Observed","ProstateCancer","All","Both"
4.178,0.11869,0.10542,0.13364,"Observed","StomachCancer","All","Both"
4.181,0.03659,0.03459,0.03871,"Observed","BreastCancer","All","Both"
4.181,0.07531,0.07081,0.08011,"Observed","ColorectalCancer","All","Both"
4.181,0.06608,0.06032,0.07239,"Observed","HeadNeckCancer","All","Both"
4.181,0.18148,0.14852,0.22176,"Observed","LiverCancer","All","Both"
4.181,0.18246,0.16827,0.19786,"Observed","LungCancer","All","Both"
4.181,0.18002,0.15284,0.21204,"Observed","PancreaticCancer","All","Both"
4.181,0.05599,0.05314,0.059,"Observed","ProstateCancer","All","Both"
4.181,0.11858,0.10529,0.13353,"Observed","StomachCancer","All","Both"
4.184,0.03658,0.03457,0.03871,"Observed","BreastCancer","All","Both"
4.184,0.07527,0.07075,0.08009,"Observed","ColorectalCancer","All","Both"
4.184,0.06605,0.06028,0.07237,"Observed","HeadNeckCancer","All","Both"
4.184,0.18235,0.1681,0.19781,"Observed","LungCancer","All","Both"
4.184,0.056,0.05313,0.05902,"Observed","ProstateCancer","All","Both"
4.186,0.03657,0.03455,0.03871,"Observed","BreastCancer","All","Both"
4.186,0.07524,0.07069,0.08008,"Observed","ColorectalCancer","All","Both"
4.186,0.06602,0.06023,0.07235,"Observed","HeadNeckCancer","All","Both"
4.186,0.18224,0.16793,0.19776,"Observed","LungCancer","All","Both"
4.186,0.056,0.05312,0.05904,"Observed","ProstateCancer","All","Both"
4.189,0.03656,0.03453,0.03871,"Observed","BreastCancer","All","Both"
4.189,0.0752,0.07063,0.08006,"Observed","ColorectalCancer","All","Both"
4.189,0.18212,0.16776,0.19771,"Observed","LungCancer","All","Both"
4.189,0.17954,0.1525,0.21137,"Observed","PancreaticCancer","All","Both"
4.189,0.05601,0.05311,0.05906,"Observed","ProstateCancer","All","Both"
4.189,0.11823,0.10493,0.13322,"Observed","StomachCancer","All","Both"
4.192,0.03655,0.03451,0.03871,"Observed","BreastCancer","All","Both"
4.192,0.07516,0.07057,0.08005,"Observed","ColorectalCancer","All","Both"
4.192,0.06595,0.06015,0.07231,"Observed","HeadNeckCancer","All","Both"
4.192,0.18201,0.16759,0.19766,"Observed","LungCancer","All","Both"
4.192,0.05601,0.0531,0.05908,"Observed","ProstateCancer","All","Both"
4.192,0.11811,0.1048,0.13311,"Observed","StomachCancer","All","Both"
4.195,0.03654,0.03449,0.03871,"Observed","BreastCancer","All","Both"
4.195,0.07512,0.07052,0.08004,"Observed","ColorectalCancer","All","Both"
4.195,0.06592,0.06011,0.07229,"Observed","HeadNeckCancer","All","Both"
4.195,0.18063,0.14789,0.22062,"Observed","LiverCancer","All","Both"
4.195,0.18189,0.16743,0.19761,"Observed","LungCancer","All","Both"
4.195,0.05601,0.05309,0.0591,"Observed","ProstateCancer","All","Both"
4.195,0.118,0.10468,0.133,"Observed","StomachCancer","All","Both"
4.197,0.03653,0.03447,0.03871,"Observed","BreastCancer","All","Both"
4.197,0.07509,0.07046,0.08002,"Observed","ColorectalCancer","All","Both"
4.197,0.06589,0.06007,0.07228,"Observed","HeadNeckCancer","All","Both"
4.197,0.18178,0.16726,0.19756,"Observed","LungCancer","All","Both"
4.197,0.17905,0.15216,0.21071,"Observed","PancreaticCancer","All","Both"
4.197,0.05602,0.05308,0.05912,"Observed","ProstateCancer","All","Both"
4.197,0.11788,0.10456,0.1329,"Observed","StomachCancer","All","Both"
4.2,0.03652,0.03445,0.03871,"Observed","BreastCancer","All","Both"
4.2,0.07505,0.0704,0.08001,"Observed","ColorectalCancer","All","Both"
4.2,0.06586,0.06003,0.07226,"Observed","HeadNeckCancer","All","Both"
4.2,0.18166,0.16709,0.19751,"Observed","LungCancer","All","Both"
4.2,0.05602,0.05307,0.05914,"Observed","ProstateCancer","All","Both"
4.2,0.11776,0.10444,0.13279,"Observed","StomachCancer","All","Both"
4.203,0.03651,0.03443,0.03871,"Observed","BreastCancer","All","Both"
4.203,0.07501,0.07034,0.07999,"Observed","ColorectalCancer","All","Both"
4.203,0.06583,0.05998,0.07224,"Observed","HeadNeckCancer","All","Both"
4.203,0.18155,0.16692,0.19746,"Observed","LungCancer","All","Both"
4.203,0.05602,0.05306,0.05916,"Observed","ProstateCancer","All","Both"
4.203,0.11765,0.10431,0.13269,"Observed","StomachCancer","All","Both"
4.205,0.03649,0.03441,0.0387,"Observed","BreastCancer","All","Both"
4.205,0.07497,0.0703,0.07996,"Observed","ColorectalCancer","All","Both"
4.205,0.18143,0.16679,0.19735,"Observed","LungCancer","All","Both"
4.205,0.17857,0.15181,0.21006,"Observed","PancreaticCancer","All","Both"
4.205,0.05603,0.05306,0.05916,"Observed","ProstateCancer","All","Both"
4.208,0.03648,0.0344,0.03867,"Observed","BreastCancer","All","Both"
4.208,0.07492,0.07027,0.07988,"Observed","ColorectalCancer","All","Both"
4.208,0.06578,0.05995,0.07218,"Observed","HeadNeckCancer","All","Both"
4.208,0.18129,0.16672,0.19714,"Observed","LungCancer","All","Both"
4.208,0.05603,0.05307,0.05915,"Observed","ProstateCancer","All","Both"
4.211,0.03646,0.0344,0.03864,"Observed","BreastCancer","All","Both"
4.211,0.07487,0.07025,0.0798,"Observed","ColorectalCancer","All","Both"
4.211,0.06577,0.05995,0.07215,"Observed","HeadNeckCancer","All","Both"
4.211,0.18116,0.16665,0.19693,"Observed","LungCancer","All","Both"
4.211,0.05603,0.05309,0.05913,"Observed","ProstateCancer","All","Both"
4.211,0.11734,0.10404,0.13233,"Observed","StomachCancer","All","Both"
4.214,0.03644,0.03439,0.03862,"Observed","BreastCancer","All","Both"
4.214,0.07482,0.07022,0.07973,"Observed","ColorectalCancer","All","Both"
4.214,0.06575,0.05994,0.07212,"Observed","HeadNeckCancer","All","Both"
4.214,0.18102,0.16658,0.19672,"Observed","LungCancer","All","Both"
4.214,0.17809,0.15146,0.20941,"Observed","PancreaticCancer","All","Both"
4.214,0.05603,0.0531,0.05912,"Observed","ProstateCancer","All","Both"
4.214,0.11724,0.10396,0.13221,"Observed","StomachCancer","All","Both"
4.216,0.03643,0.03439,0.03859,"Observed","BreastCancer","All","Both"
4.216,0.07478,0.0702,0.07965,"Observed","ColorectalCancer","All","Both"
4.216,0.06573,0.05994,0.07209,"Observed","HeadNeckCancer","All","Both"
4.216,0.17915,0.14704,0.21827,"Observed","LiverCancer","All","Both"
4.216,0.18089,0.16651,0.19651,"Observed","LungCancer","All","Both"
4.216,0.05603,0.05312,0.0591,"Observed","ProstateCancer","All","Both"
4.216,0.11714,0.10387,0.13209,"Observed","StomachCancer","All","Both"
4.219,0.03641,0.03438,0.03856,"Observed","BreastCancer","All","Both"
4.219,0.07473,0.07018,0.07958,"Observed","ColorectalCancer","All","Both"
4.219,0.06572,0.05993,0.07206,"Observed","HeadNeckCancer","All","Both"
4.219,0.18076,0.16644,0.1963,"Observed","LungCancer","All","Both"
4.219,0.17777,0.15122,0.20899,"Observed","PancreaticCancer","All","Both"
4.219,0.05603,0.05313,0.05909,"Observed","ProstateCancer","All","Both"
4.222,0.03639,0.03437,0.03853,"Observed","BreastCancer","All","Both"
4.222,0.07468,0.07015,0.0795,"Observed","ColorectalCancer","All","Both"
4.222,0.0657,0.05993,0.07203,"Observed","HeadNeckCancer","All","Both"
4.222,0.17878,0.14682,0.2177,"Observed","LiverCancer","All","Both"
4.222,0.18062,0.16637,0.19609,"Observed","LungCancer","All","Both"
4.222,0.17762,0.1511,0.20878,"Observed","PancreaticCancer","All","Both"
4.222,0.05603,0.05315,0.05908,"Observed","ProstateCancer","All","Both"
4.225,0.03638,0.03437,0.0385,"Observed","BreastCancer","All","Both"
4.225,0.07463,0.07013,0.07943,"Observed","ColorectalCancer","All","Both"
4.225,0.06568,0.05992,0.072,"Observed","HeadNeckCancer","All","Both"
4.225,0.1786,0.14671,0.21742,"Observed","LiverCancer","All","Both"
4.225,0.18049,0.1663,0.19589,"Observed","LungCancer","All","Both"
4.225,0.17746,0.15099,0.20857,"Observed","PancreaticCancer","All","Both"
4.225,0.05603,0.05316,0.05906,"Observed","ProstateCancer","All","Both"
4.225,0.11683,0.10362,0.13173,"Observed","StomachCancer","All","Both"
4.227,0.03636,0.03436,0.03848,"Observed","BreastCancer","All","Both"
4.227,0.07458,0.0701,0.07935,"Observed","ColorectalCancer","All","Both"
4.227,0.18035,0.16622,0.19568,"Observed","LungCancer","All","Both"
4.227,0.05603,0.05317,0.05905,"Observed","ProstateCancer","All","Both"
4.23,0.03634,0.03435,0.03845,"Observed","BreastCancer","All","Both"
4.23,0.07453,0.07008,0.07928,"Observed","ColorectalCancer","All","Both"
4.23,0.06565,0.05991,0.07194,"Observed","HeadNeckCancer","All","Both"
4.23,0.17823,0.14649,0.21686,"Observed","LiverCancer","All","Both"
4.23,0.18022,0.16615,0.19548,"Observed","LungCancer","All","Both"
4.23,0.17714,0.15075,0.20815,"Observed","PancreaticCancer","All","Both"
4.23,0.05603,0.05319,0.05903,"Observed","ProstateCancer","All","Both"
4.23,0.11663,0.10346,0.13149,"Observed","StomachCancer","All","Both"
4.233,0.03633,0.03435,0.03842,"Observed","BreastCancer","All","Both"
4.233,0.07449,0.07005,0.0792,"Observed","ColorectalCancer","All","Both"
4.233,0.06563,0.0599,0.07192,"Observed","HeadNeckCancer","All","Both"
4.233,0.18009,0.16608,0.19528,"Observed","LungCancer","All","Both"
4.233,0.17698,0.15063,0.20794,"Observed","PancreaticCancer","All","Both"
4.233,0.05603,0.0532,0.05902,"Observed","ProstateCancer","All","Both"
4.233,0.11653,0.10337,0.13137,"Observed","StomachCancer","All","Both"
4.236,0.03631,0.03434,0.03839,"Observed","BreastCancer","All","Both"
