Cancer,Method,Stratification,Adjustment,Sex,Age,Database,rate,shape,scale,meanlog,sdlog,mu,sigma,Q,gamma0,gamma1,gamma2,SplineLowerB,SplineInternal1,SplineUpperB,gamma3,gamma4,SplineInternal2,SplineInternal3,sexMale,age_gr18 to 39,age_gr40 to 49,age_gr50 to 59,age_gr60 to 69,age_gr80 +
Prostate,Spline (1 knot),None,Age,Male,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.996826561808718,0.9150362328970424,-0.004811991851242088,-5.8998973535824915,1.0838926116756433,2.9699225989259093,NA,NA,NA,NA,NA,-2.017989922889668,-1.3930584471241882,-1.2900683533447366,-0.7590511425645707,0.9409407988506165
Prostate,Spline (1 knot),None,Age,Male,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.996826561808718,0.9150362328970424,-0.004811991851242088,-5.8998973535824915,1.0838926116756433,2.9699225989259093,NA,NA,NA,NA,NA,-2.017989922889668,-1.3930584471241882,-1.2900683533447366,-0.7590511425645707,0.9409407988506165
Prostate,Spline (1 knot),None,Age,Male,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.996826561808718,0.9150362328970424,-0.004811991851242088,-5.8998973535824915,1.0838926116756433,2.9699225989259093,NA,NA,NA,NA,NA,-2.017989922889668,-1.3930584471241882,-1.2900683533447366,-0.7590511425645707,0.9409407988506165
Prostate,Spline (1 knot),None,Age,Male,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.996826561808718,0.9150362328970424,-0.004811991851242088,-5.8998973535824915,1.0838926116756433,2.9699225989259093,NA,NA,NA,NA,NA,-2.017989922889668,-1.3930584471241882,-1.2900683533447366,-0.7590511425645707,0.9409407988506165
Prostate,Spline (3 knots),None,Age,Male,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9475918159895724,0.9552911768795834,-0.050396852531318155,-5.8998973535824915,0.24857094233515528,2.9699225989259093,0.21375930816634656,-0.22482296985478206,1.0838926116756433,1.7512228221202084,NA,-2.0511889337225786,-1.4004805760156132,-1.3020078066316767,-0.765671164569238,0.9478950358987047
Prostate,Spline (3 knots),None,Age,Male,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9475918159895724,0.9552911768795834,-0.050396852531318155,-5.8998973535824915,0.24857094233515528,2.9699225989259093,0.21375930816634656,-0.22482296985478206,1.0838926116756433,1.7512228221202084,NA,-2.0511889337225786,-1.4004805760156132,-1.3020078066316767,-0.765671164569238,0.9478950358987047
Prostate,Spline (3 knots),None,Age,Male,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9475918159895724,0.9552911768795834,-0.050396852531318155,-5.8998973535824915,0.24857094233515528,2.9699225989259093,0.21375930816634656,-0.22482296985478206,1.0838926116756433,1.7512228221202084,NA,-2.0511889337225786,-1.4004805760156132,-1.3020078066316767,-0.765671164569238,0.9478950358987047
Prostate,Spline (3 knots),None,Age,Male,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9475918159895724,0.9552911768795834,-0.050396852531318155,-5.8998973535824915,0.24857094233515528,2.9699225989259093,0.21375930816634656,-0.22482296985478206,1.0838926116756433,1.7512228221202084,NA,-2.0511889337225786,-1.4004805760156132,-1.3020078066316767,-0.765671164569238,0.9478950358987047
Prostate,Spline (3 knots),None,Age,Male,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9475918159895724,0.9552911768795834,-0.050396852531318155,-5.8998973535824915,0.24857094233515528,2.9699225989259093,0.21375930816634656,-0.22482296985478206,1.0838926116756433,1.7512228221202084,NA,-2.0511889337225786,-1.4004805760156132,-1.3020078066316767,-0.765671164569238,0.9478950358987047
Prostate,Spline (3 knots),None,Age,Male,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9475918159895724,0.9552911768795834,-0.050396852531318155,-5.8998973535824915,0.24857094233515528,2.9699225989259093,0.21375930816634656,-0.22482296985478206,1.0838926116756433,1.7512228221202084,NA,-2.0511889337225786,-1.4004805760156132,-1.3020078066316767,-0.765671164569238,0.9478950358987047
Stomach,Gompertz,None,Age,Both,70 to 79,CPRD_GOLD,-0.08416402039586927,-0.406126079667868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37503898169553684,-0.18673293841890692,-0.2269057187306397,-0.14076189527596622,0.3192823674557506
Stomach,Gompertz,None,Age,Both,18 to 39,CPRD_GOLD,-0.08416402039586927,-0.406126079667868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37503898169553684,-0.18673293841890692,-0.2269057187306397,-0.14076189527596622,0.3192823674557506
Stomach,Gompertz,None,Age,Both,40 to 49,CPRD_GOLD,-0.08416402039586927,-0.406126079667868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37503898169553684,-0.18673293841890692,-0.2269057187306397,-0.14076189527596622,0.3192823674557506
Stomach,Gompertz,None,Age,Both,50 to 59,CPRD_GOLD,-0.08416402039586927,-0.406126079667868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37503898169553684,-0.18673293841890692,-0.2269057187306397,-0.14076189527596622,0.3192823674557506
Stomach,Gompertz,None,Age,Both,60 to 69,CPRD_GOLD,-0.08416402039586927,-0.406126079667868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37503898169553684,-0.18673293841890692,-0.2269057187306397,-0.14076189527596622,0.3192823674557506
Stomach,Gompertz,None,Age,Both,80 +,CPRD_GOLD,-0.08416402039586927,-0.406126079667868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37503898169553684,-0.18673293841890692,-0.2269057187306397,-0.14076189527596622,0.3192823674557506
Stomach,WeibullPH,None,Age,Both,70 to 79,CPRD_GOLD,NA,-0.4227095492134662,-0.4316784579525052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392082287632798,-0.21088617797213563,-0.2737459375001552,-0.17120012190940154,0.36238133196784944
Stomach,WeibullPH,None,Age,Both,18 to 39,CPRD_GOLD,NA,-0.4227095492134662,-0.4316784579525052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392082287632798,-0.21088617797213563,-0.2737459375001552,-0.17120012190940154,0.36238133196784944
Stomach,WeibullPH,None,Age,Both,40 to 49,CPRD_GOLD,NA,-0.4227095492134662,-0.4316784579525052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392082287632798,-0.21088617797213563,-0.2737459375001552,-0.17120012190940154,0.36238133196784944
Stomach,WeibullPH,None,Age,Both,50 to 59,CPRD_GOLD,NA,-0.4227095492134662,-0.4316784579525052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392082287632798,-0.21088617797213563,-0.2737459375001552,-0.17120012190940154,0.36238133196784944
Stomach,WeibullPH,None,Age,Both,60 to 69,CPRD_GOLD,NA,-0.4227095492134662,-0.4316784579525052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392082287632798,-0.21088617797213563,-0.2737459375001552,-0.17120012190940154,0.36238133196784944
Stomach,WeibullPH,None,Age,Both,80 +,CPRD_GOLD,NA,-0.4227095492134662,-0.4316784579525052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392082287632798,-0.21088617797213563,-0.2737459375001552,-0.17120012190940154,0.36238133196784944
Stomach,Exponential,None,Age,Both,70 to 79,CPRD_GOLD,-0.8309295214754305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4570525782863703,-0.2528430706493808,-0.3669827734533456,-0.2437946696514445,0.5442075683678961
Stomach,Exponential,None,Age,Both,18 to 39,CPRD_GOLD,-0.8309295214754305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4570525782863703,-0.2528430706493808,-0.3669827734533456,-0.2437946696514445,0.5442075683678961
Stomach,Exponential,None,Age,Both,40 to 49,CPRD_GOLD,-0.8309295214754305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4570525782863703,-0.2528430706493808,-0.3669827734533456,-0.2437946696514445,0.5442075683678961
Stomach,Exponential,None,Age,Both,50 to 59,CPRD_GOLD,-0.8309295214754305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4570525782863703,-0.2528430706493808,-0.3669827734533456,-0.2437946696514445,0.5442075683678961
Stomach,Exponential,None,Age,Both,60 to 69,CPRD_GOLD,-0.8309295214754305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4570525782863703,-0.2528430706493808,-0.3669827734533456,-0.2437946696514445,0.5442075683678961
Stomach,Exponential,None,Age,Both,80 +,CPRD_GOLD,-0.8309295214754305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4570525782863703,-0.2528430706493808,-0.3669827734533456,-0.2437946696514445,0.5442075683678961
Stomach,Log-logistic,None,Age,Both,70 to 79,CPRD_GOLD,NA,0.006760212105181168,-0.15823079456818293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015330108201024,0.21312991531317454,0.3270220871632697,0.20475060409927973,-0.42308447614299843
Stomach,Log-logistic,None,Age,Both,18 to 39,CPRD_GOLD,NA,0.006760212105181168,-0.15823079456818293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015330108201024,0.21312991531317454,0.3270220871632697,0.20475060409927973,-0.42308447614299843
Stomach,Log-logistic,None,Age,Both,40 to 49,CPRD_GOLD,NA,0.006760212105181168,-0.15823079456818293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015330108201024,0.21312991531317454,0.3270220871632697,0.20475060409927973,-0.42308447614299843
Stomach,Log-logistic,None,Age,Both,50 to 59,CPRD_GOLD,NA,0.006760212105181168,-0.15823079456818293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015330108201024,0.21312991531317454,0.3270220871632697,0.20475060409927973,-0.42308447614299843
Stomach,Log-logistic,None,Age,Both,60 to 69,CPRD_GOLD,NA,0.006760212105181168,-0.15823079456818293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015330108201024,0.21312991531317454,0.3270220871632697,0.20475060409927973,-0.42308447614299843
Stomach,Log-logistic,None,Age,Both,80 +,CPRD_GOLD,NA,0.006760212105181168,-0.15823079456818293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6015330108201024,0.21312991531317454,0.3270220871632697,0.20475060409927973,-0.42308447614299843
Stomach,Log-normal,None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,-0.11944887579932933,0.5428792538607995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122632816798483,0.2620050088254827,0.32094029074185715,0.19856697954329317,-0.44789933181213987
Stomach,Log-normal,None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,-0.11944887579932933,0.5428792538607995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122632816798483,0.2620050088254827,0.32094029074185715,0.19856697954329317,-0.44789933181213987
Stomach,Log-normal,None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,-0.11944887579932933,0.5428792538607995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122632816798483,0.2620050088254827,0.32094029074185715,0.19856697954329317,-0.44789933181213987
Stomach,Log-normal,None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,-0.11944887579932933,0.5428792538607995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122632816798483,0.2620050088254827,0.32094029074185715,0.19856697954329317,-0.44789933181213987
Stomach,Log-normal,None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,-0.11944887579932933,0.5428792538607995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122632816798483,0.2620050088254827,0.32094029074185715,0.19856697954329317,-0.44789933181213987
Stomach,Log-normal,None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,-0.11944887579932933,0.5428792538607995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6122632816798483,0.2620050088254827,0.32094029074185715,0.19856697954329317,-0.44789933181213987
Stomach,Generalised Gamma,None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,-0.27098420792872135,0.5554743599817885,-0.1941625726057058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608783161209488,0.25654102036670473,0.2920203616219848,0.18020098578416954,-0.4287532823633441
Stomach,Generalised Gamma,None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,-0.27098420792872135,0.5554743599817885,-0.1941625726057058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608783161209488,0.25654102036670473,0.2920203616219848,0.18020098578416954,-0.4287532823633441
Stomach,Generalised Gamma,None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,-0.27098420792872135,0.5554743599817885,-0.1941625726057058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608783161209488,0.25654102036670473,0.2920203616219848,0.18020098578416954,-0.4287532823633441
Stomach,Generalised Gamma,None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,-0.27098420792872135,0.5554743599817885,-0.1941625726057058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608783161209488,0.25654102036670473,0.2920203616219848,0.18020098578416954,-0.4287532823633441
Stomach,Generalised Gamma,None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,-0.27098420792872135,0.5554743599817885,-0.1941625726057058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608783161209488,0.25654102036670473,0.2920203616219848,0.18020098578416954,-0.4287532823633441
Stomach,Generalised Gamma,None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,-0.27098420792872135,0.5554743599817885,-0.1941625726057058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608783161209488,0.25654102036670473,0.2920203616219848,0.18020098578416954,-0.4287532823633441
Stomach,Spline (1 knot),None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.5580052001505256,1.5057046060984407,0.02217778381703791,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,NA,-0.3683139831362566,-0.19624720618855251,-0.23233031376893126,-0.13929356829311557,0.3049418232256527
Stomach,Spline (1 knot),None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.5580052001505256,1.5057046060984407,0.02217778381703791,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,NA,-0.3683139831362566,-0.19624720618855251,-0.23233031376893126,-0.13929356829311557,0.3049418232256527
Stomach,Spline (1 knot),None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.5580052001505256,1.5057046060984407,0.02217778381703791,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,NA,-0.3683139831362566,-0.19624720618855251,-0.23233031376893126,-0.13929356829311557,0.3049418232256527
Stomach,Spline (1 knot),None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.5580052001505256,1.5057046060984407,0.02217778381703791,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,NA,-0.3683139831362566,-0.19624720618855251,-0.23233031376893126,-0.13929356829311557,0.3049418232256527
Stomach,Spline (1 knot),None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.5580052001505256,1.5057046060984407,0.02217778381703791,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,NA,-0.3683139831362566,-0.19624720618855251,-0.23233031376893126,-0.13929356829311557,0.3049418232256527
Stomach,Spline (1 knot),None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.5580052001505256,1.5057046060984407,0.02217778381703791,-5.8998973535824915,-0.6217826943519742,2.757579383280802,NA,NA,NA,NA,NA,-0.3683139831362566,-0.19624720618855251,-0.23233031376893126,-0.13929356829311557,0.3049418232256527
Stomach,Spline (3 knots),None,Age,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9388804855771067,1.588968401436318,0.05532936773940008,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10163143336087885,0.07848225590375599,-0.6217826943519742,0.20712553415976273,NA,-0.3664954091483933,-0.19322783785602854,-0.2288070315881482,-0.13761315043791283,0.303789697725519
Stomach,Spline (3 knots),None,Age,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9388804855771067,1.588968401436318,0.05532936773940008,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10163143336087885,0.07848225590375599,-0.6217826943519742,0.20712553415976273,NA,-0.3664954091483933,-0.19322783785602854,-0.2288070315881482,-0.13761315043791283,0.303789697725519
Stomach,Spline (3 knots),None,Age,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9388804855771067,1.588968401436318,0.05532936773940008,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10163143336087885,0.07848225590375599,-0.6217826943519742,0.20712553415976273,NA,-0.3664954091483933,-0.19322783785602854,-0.2288070315881482,-0.13761315043791283,0.303789697725519
Stomach,Spline (3 knots),None,Age,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9388804855771067,1.588968401436318,0.05532936773940008,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10163143336087885,0.07848225590375599,-0.6217826943519742,0.20712553415976273,NA,-0.3664954091483933,-0.19322783785602854,-0.2288070315881482,-0.13761315043791283,0.303789697725519
Stomach,Spline (3 knots),None,Age,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9388804855771067,1.588968401436318,0.05532936773940008,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10163143336087885,0.07848225590375599,-0.6217826943519742,0.20712553415976273,NA,-0.3664954091483933,-0.19322783785602854,-0.2288070315881482,-0.13761315043791283,0.303789697725519
Stomach,Spline (3 knots),None,Age,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9388804855771067,1.588968401436318,0.05532936773940008,-5.8998973535824915,-1.6514021115331325,2.757579383280802,-0.10163143336087885,0.07848225590375599,-0.6217826943519742,0.20712553415976273,NA,-0.3664954091483933,-0.19322783785602854,-0.2288070315881482,-0.13761315043791283,0.303789697725519
Breast,Gompertz,Age,None,Both,18 to 39,CPRD_GOLD,-3.3105993564456884,-0.04252335273668913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,WeibullPH,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.02702540974349846,-3.4415873669771275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Exponential,Age,None,Both,18 to 39,CPRD_GOLD,-3.4963568561014244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-logistic,Age,None,Both,18 to 39,CPRD_GOLD,NA,0.056778734029065664,3.2721147478494967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-normal,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,3.5215308648957,0.6263750312890622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Generalised Gamma,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,3.538408994696332,0.46574857375128853,0.30525600211752335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (1 knot),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.277036342933881,1.894452175364222,0.032066023581743916,-5.8998973535824915,1.1441355436921934,2.78619437429556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (3 knots),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-4.965351237217048,0.6676786526473129,-0.34061829763448814,-5.8998973535824915,0.500358712048705,2.78619437429556,0.5905850963222564,-0.23199002362539933,1.1441355436921934,1.7358890415081698,NA,NA,NA,NA,NA,NA
Breast,Gompertz,Age,None,Both,40 to 49,CPRD_GOLD,-3.7204255912303132,-0.02126764425023828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,WeibullPH,Age,None,Both,40 to 49,CPRD_GOLD,NA,0.040786758622265135,-3.9047288878382833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Exponential,Age,None,Both,40 to 49,CPRD_GOLD,-3.8174051129149293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-logistic,Age,None,Both,40 to 49,CPRD_GOLD,NA,0.10503873897744007,3.5420662890839374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-normal,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,3.851777450523052,0.6046967644160204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Generalised Gamma,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,3.84451265311835,0.5010497462478184,0.191122767537494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (1 knot),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-2.9418776367676496,2.0617270742825764,0.0388693127187923,-5.206750173022546,1.2539352253821452,2.911456876383236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (3 knots),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-4.956426851616357,0.9167086797703271,-0.331794398961973,-5.206750173022546,0.6540330008339597,2.911456876383236,0.553381140183459,-0.18701886358137731,1.2539352253821452,1.7850015060535551,NA,NA,NA,NA,NA,NA
Breast,Gompertz,Age,None,Both,50 to 59,CPRD_GOLD,-3.9577816657938083,-0.015959728185540187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,WeibullPH,Age,None,Both,50 to 59,CPRD_GOLD,NA,-0.002891953066719239,-4.030045697504154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Exponential,Age,None,Both,50 to 59,CPRD_GOLD,-4.03630200201202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-logistic,Age,None,Both,50 to 59,CPRD_GOLD,NA,0.04698366576830974,3.8619568159969497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-normal,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,4.284018863392566,0.6985163113016005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Generalised Gamma,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,4.209619192366537,0.46087011722762666,0.38755083381245425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (1 knot),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.805902171160373,1.3866306105088029,0.019955636355964017,-3.953987204527178,1.3496724385521537,2.9539109213947063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (3 knots),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-4.064136072986029,1.2141608836202726,-0.06822217237502536,-3.953987204527178,0.5998896870733627,2.9539109213947063,0.1544230852910915,-0.07990175281784904,1.3496724385521537,1.9543868262128434,NA,NA,NA,NA,NA,NA
Breast,Gompertz,Age,None,Both,60 to 69,CPRD_GOLD,-3.6933434436014627,0.010158926841014345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,WeibullPH,Age,None,Both,60 to 69,CPRD_GOLD,NA,0.007508841635309821,-3.6604643357494835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Exponential,Age,None,Both,60 to 69,CPRD_GOLD,-3.644616491515057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-logistic,Age,None,Both,60 to 69,CPRD_GOLD,NA,0.06926825140312809,3.4294827657412514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Log-normal,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,3.789974106128928,0.6729273533510917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Generalised Gamma,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,3.6436209914734268,-0.8975955439938911,2.60747029657103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breast,Spline (1 knot),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-3.748380272353596,0.9399400436101565,-0.0024633281723136233,-5.8998973535824915,1.3378808383409513,2.939814025120984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
