n,events,rmean,se,median,rmean in years (SE),Median Survival in Years (95% CI),rmean5yr,se5yr,rmean 5yrs in years (SE),rmean10yr,se10yr,rmean 10yrs in years (SE),Survival Rate % (95% CI) year 1,Survival Rate % (95% CI) year 5,Survival Rate % (95% CI) year 10,surv year 1,surv year 5,surv year 10,Method,Cancer,Age,Sex,Stratification,Adjustment,Database
NA,NA,12.2466,0.2425,17.4548,12.25 (0.24),17.45 (13.92-22.45),3.9264,0.0419,3.93 (0.04),7.0283,0.1015,7.03 (0.10),86.5 (85.0-87.8),67.4 (65.2-69.7),57.7 (54.8-60.5),86.4768,67.392,57.747,Generalised Gamma,Colorectal,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.5166,0.2546,25.5738,12.52 (0.25),25.57 (17.67-42.04),3.863,0.0436,3.86 (0.04),6.9812,0.1013,6.98 (0.10),85.8 (84.1-87.1),66.4 (64.0-68.6),59.3 (56.7-61.8),85.7547,66.3524,59.3115,Spline (1 knot),Colorectal,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.6265,0.1329,50.2624,12.63 (0.13),50.26 (28.82-253.32),3.8451,0.0374,3.85 (0.04),6.9278,0.0682,6.93 (0.07),87.2 (85.6-88.5),64.9 (63.2-66.6),59.4 (57.9-60.7),87.1771,64.9496,59.4393,Spline (3 knots),Colorectal,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.1861,0.1368,Inf,12.19 (0.14),Inf (18.95-Inf),3.9065,0.0235,3.91 (0.02),6.8721,0.0574,6.87 (0.06),88.1 (87.4-88.7),64.8 (63.5-66.0),55.6 (54.2-57.2),88.1021,64.764,55.6498,Gompertz,Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.5757,0.144,12.131,11.58 (0.14),12.13 (11.33-13.08),3.9962,0.0223,4.00 (0.02),7.0349,0.0538,7.03 (0.05),87.8 (87.0-88.5),68.2 (67.0-69.3),54.4 (52.8-55.9),87.7923,68.1981,54.3898,WeibullPH,Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,10.7357,0.1351,9.8515,10.74 (0.14),9.85 (9.40-10.31),4.2152,0.0156,4.22 (0.02),7.1802,0.0501,7.18 (0.05),93.2 (92.9-93.5),70.3 (69.1-71.5),49.5 (47.8-51.1),93.2059,70.3422,49.4803,Exponential,Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.6075,0.1372,12.3174,11.61 (0.14),12.32 (11.34-13.40),3.955,0.0237,3.96 (0.02),6.9464,0.0565,6.95 (0.06),87.6 (86.8-88.3),66.8 (65.6-68.0),54.0 (52.4-55.5),87.5693,66.84,54.0424,Log-logistic,Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.8516,0.1323,13.7403,11.85 (0.13),13.74 (12.52-15.00),3.9357,0.0236,3.94 (0.02),6.9643,0.0562,6.96 (0.06),87.1 (86.4-87.8),66.8 (65.6-68.1),55.4 (53.8-56.9),87.062,66.8466,55.4463,Log-normal,Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.9196,0.1459,14.2821,11.92 (0.15),14.28 (12.91-16.07),3.9264,0.0234,3.93 (0.02),6.9626,0.0556,6.96 (0.06),86.8 (86.0-87.6),66.8 (65.6-68.0),55.8 (54.3-57.3),86.8365,66.7742,55.8098,Generalised Gamma,Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,12.0174,0.1421,15.4154,12.02 (0.14),15.42 (13.67-17.68),3.9013,0.024,3.90 (0.02),6.9446,0.0579,6.94 (0.06),86.6 (85.7-87.3),66.4 (65.1-67.6),56.4 (54.7-57.9),86.5653,66.3672,56.4346,Spline (1 knot),Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,12.1341,0.0648,18.1078,12.13 (0.06),18.11 (16.30-20.67),3.8901,0.0193,3.89 (0.02),6.9029,0.0366,6.90 (0.04),87.4 (86.6-88.1),65.3 (64.4-66.2),56.5 (55.9-57.2),87.3998,65.2605,56.531,Spline (3 knots),Colorectal,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.2323,0.0998,10.2214,11.23 (0.10),10.22 (9.41-11.34),3.8081,0.0165,3.81 (0.02),6.5449,0.0401,6.54 (0.04),87.2 (86.7-87.7),61.2 (60.2-62.1),50.3 (49.1-51.3),87.2062,61.2029,50.2621,Gompertz,Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,10.6844,0.0983,9.7469,10.68 (0.10),9.75 (9.31-10.19),3.8712,0.0157,3.87 (0.02),6.6846,0.0398,6.68 (0.04),86.2 (85.7-86.8),64.4 (63.5-65.2),49.4 (48.3-50.5),86.2416,64.3511,49.396,WeibullPH,Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,9.8317,0.0886,8.4531,9.83 (0.09),8.45 (8.20-8.71),4.1018,0.0118,4.10 (0.01),6.824,0.0371,6.82 (0.04),92.1 (91.9-92.3),66.4 (65.6-67.1),44.0 (43.1-45.1),92.1273,66.3654,44.0436,Exponential,Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,10.8101,0.095,9.7808,10.81 (0.10),9.78 (9.25-10.30),3.8252,0.0162,3.83 (0.02),6.6044,0.0415,6.60 (0.04),85.9 (85.4-86.5),63.0 (62.1-63.9),49.6 (48.5-50.6),85.9192,62.9986,49.5606,Log-logistic,Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,11.0409,0.0926,10.5705,11.04 (0.09),10.57 (9.88-11.16),3.7994,0.016,3.80 (0.02),6.6169,0.0406,6.62 (0.04),85.2 (84.6-85.7),63.0 (62.1-63.7),51.0 (50.0-51.9),85.182,62.9878,50.98,Log-normal,Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,11.066,0.0999,10.6648,11.07 (0.10),10.66 (9.97-11.44),3.7958,0.0167,3.80 (0.02),6.6163,0.0382,6.62 (0.04),85.1 (84.5-85.7),63.0 (62.1-63.8),51.1 (50.0-52.2),85.0922,62.963,51.1184,Generalised Gamma,Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,11.0698,0.0993,10.7793,11.07 (0.10),10.78 (10.11-11.49),3.7896,0.017,3.79 (0.02),6.6148,0.0374,6.61 (0.04),85.1 (84.5-85.7),62.9 (62.1-63.7),51.3 (50.3-52.3),85.0699,62.8991,51.3011,Spline (1 knot),Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,11.128,0.0454,10.8725,11.13 (0.05),10.87 (10.55-11.22),3.7878,0.0139,3.79 (0.01),6.5972,0.0243,6.60 (0.02),85.4 (84.8-85.9),62.4 (61.8-63.0),51.3 (50.9-51.8),85.36,62.3947,51.3134,Spline (3 knots),Colorectal,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,8.4956,0.0862,5.0567,8.50 (0.09),5.06 (4.90-5.24),3.4857,0.0164,3.49 (0.02),5.556,0.0366,5.56 (0.04),83.9 (83.5-84.4),50.3 (49.5-51.1),35.1 (34.1-36.0),83.9372,50.2771,35.0555,Gompertz,Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,8.2227,0.0826,5.6513,8.22 (0.08),5.65 (5.47-5.81),3.4952,0.0154,3.50 (0.02),5.6613,0.0366,5.66 (0.04),81.5 (81.0-82.1),53.0 (52.2-53.7),35.4 (34.5-36.3),81.5462,52.9551,35.4441,WeibullPH,Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,7.4684,0.0671,5.6728,7.47 (0.07),5.67 (5.54-5.79),3.7414,0.0123,3.74 (0.01),5.7724,0.0323,5.77 (0.03),88.5 (88.3-88.8),54.3 (53.5-55.1),29.5 (28.7-30.4),88.4982,54.2839,29.4674,Exponential,Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,8.6029,0.0793,5.419,8.60 (0.08),5.42 (5.21-5.64),3.4322,0.0157,3.43 (0.02),5.6109,0.036,5.61 (0.04),80.8 (80.2-81.3),51.7 (50.9-52.5),37.3 (36.4-38.1),80.8114,51.7111,37.2556,Log-logistic,Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,8.7656,0.0806,5.4679,8.77 (0.08),5.47 (5.25-5.69),3.3902,0.0156,3.39 (0.02),5.607,0.0365,5.61 (0.04),79.4 (78.8-79.9),51.7 (50.9-52.5),38.6 (37.7-39.4),79.355,51.7195,38.5543,Log-normal,Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,8.5327,0.0858,5.4602,8.53 (0.09),5.46 (5.26-5.67),3.4257,0.0161,3.43 (0.02),5.608,0.0345,5.61 (0.03),80.4 (79.7-81.0),51.9 (51.1-52.7),37.1 (36.2-38.1),80.3502,51.8611,37.1375,Generalised Gamma,Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,8.4642,0.0843,5.5157,8.46 (0.08),5.52 (5.32-5.73),3.4357,0.0165,3.44 (0.02),5.62,0.036,5.62 (0.04),80.5 (79.9-81.0),52.1 (51.3-52.9),36.9 (36.0-37.8),80.4952,52.1024,36.9161,Spline (1 knot),Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,8.3058,0.0404,5.7961,8.31 (0.04),5.80 (5.67-5.92),3.4609,0.0137,3.46 (0.01),5.6665,0.0223,5.67 (0.02),79.7 (79.1-80.3),53.4 (52.8-53.9),36.4 (36.0-36.8),79.6631,53.3825,36.365,Spline (3 knots),Colorectal,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,4.8361,0.0752,2.2071,4.84 (0.08),2.21 (2.14-2.28),2.5975,0.0182,2.60 (0.02),3.6522,0.0374,3.65 (0.04),70.7 (69.9-71.3),28.2 (27.4-29.0),16.6 (15.8-17.4),70.6829,28.2477,16.5954,Gompertz,Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,4.558,0.0632,2.3942,4.56 (0.06),2.39 (2.32-2.47),2.6521,0.0188,2.65 (0.02),3.7543,0.0373,3.75 (0.04),68.6 (68.0-69.3),31.4 (30.5-32.2),15.2 (14.4-16.0),68.6266,31.3531,15.213,WeibullPH,Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,3.9695,0.0447,2.7786,3.97 (0.04),2.78 (2.71-2.84),2.8571,0.0169,2.86 (0.02),3.6779,0.0345,3.68 (0.03),77.9 (77.5-78.4),28.7 (28.0-29.5),8.3 (7.8-8.7),77.9224,28.7284,8.2532,Exponential,Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,5.1381,0.0672,2.1204,5.14 (0.07),2.12 (2.04-2.21),2.5723,0.0186,2.57 (0.02),3.8101,0.0377,3.81 (0.04),66.3 (65.5-67.1),31.6 (30.8-32.4),19.8 (19.1-20.6),66.2925,31.6052,19.8493,Log-logistic,Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,5.2063,0.0697,2.0603,5.21 (0.07),2.06 (1.98-2.14),2.5528,0.019,2.55 (0.02),3.8317,0.0395,3.83 (0.04),64.6 (63.9-65.3),32.3 (31.4-33.1),20.6 (19.9-21.4),64.6066,32.2897,20.641,Log-normal,Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,4.8613,0.0718,2.1794,4.86 (0.07),2.18 (2.10-2.26),2.5841,0.0185,2.58 (0.02),3.7642,0.0383,3.76 (0.04),66.5 (65.7-67.3),31.4 (30.5-32.2),17.9 (17.0-18.8),66.4812,31.3659,17.9173,Generalised Gamma,Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,4.8014,0.0682,2.2041,4.80 (0.07),2.20 (2.12-2.29),2.5939,0.0195,2.59 (0.02),3.766,0.038,3.77 (0.04),66.7 (65.8-67.4),31.5 (30.6-32.3),17.5 (16.6-18.4),66.6594,31.4729,17.5009,Spline (1 knot),Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,4.6258,0.0334,2.3774,4.63 (0.03),2.38 (2.30-2.46),2.638,0.0149,2.64 (0.01),3.7915,0.0188,3.79 (0.02),66.2 (65.4-67.0),32.5 (32.1-33.0),16.0 (15.4-16.5),66.1699,32.5128,15.9688,Spline (3 knots),Colorectal,80 +,Both,Age,None,CPRD_GOLD
NA,NA,15.6282,0.55,Inf,15.63 (0.55),Inf (Inf-Inf),4.4218,0.0865,4.42 (0.09),8.3345,0.2081,8.33 (0.21),93.8 (91.5-95.4),81.2 (76.3-85.1),76.3 (69.1-81.3),93.817,81.1995,76.3196,Gompertz,Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,15.1961,0.572,39.3113,15.20 (0.57),39.31 (21.68-73.41),4.4893,0.078,4.49 (0.08),8.4493,0.1949,8.45 (0.19),93.9 (90.8-95.8),83.5 (78.5-87.1),75.3 (67.9-80.7),93.9089,83.5266,75.3362,WeibullPH,Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,14.5814,0.5752,21.4613,14.58 (0.58),21.46 (16.32-27.64),4.6172,0.0518,4.62 (0.05),8.5458,0.1967,8.55 (0.20),96.8 (95.8-97.5),85.1 (80.6-88.3),72.4 (64.9-77.9),96.8219,85.0877,72.3992,Exponential,Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,15.1666,0.6118,47.0901,15.17 (0.61),47.09 (23.12-91.79),4.476,0.0752,4.48 (0.08),8.412,0.2045,8.41 (0.20),93.9 (91.4-95.8),83.0 (77.9-86.8),75.0 (66.9-79.9),93.855,83.021,74.9617,Log-logistic,Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,15.2614,0.5778,62.8248,15.26 (0.58),62.82 (28.17-136.10),4.4659,0.0776,4.47 (0.08),8.4018,0.2085,8.40 (0.21),93.8 (91.3-95.8),82.7 (77.3-86.3),75.3 (67.4-80.0),93.8497,82.7099,75.3191,Log-normal,Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,15.5105,0.5461,253.0154,15.51 (0.55),"253.02 (63.90-15,568.08)",4.4313,0.099,4.43 (0.10),8.3875,0.2134,8.39 (0.21),93.2 (88.3-94.9),82.3 (76.4-85.9),76.6 (69.8-81.5),93.1746,82.28,76.5651,Generalised Gamma,Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,15.6146,0.5351,227.9241,15.61 (0.54),"227.92 (44.65-175,987.84)",4.4099,0.0819,4.41 (0.08),8.3685,0.2062,8.37 (0.21),93.2 (90.3-95.3),81.8 (76.5-85.7),77.1 (70.7-82.3),93.2359,81.7684,77.1459,Spline (1 knot),Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,15.6496,0.5352,604.2163,15.65 (0.54),604.22 (55.36-Inf),4.4056,0.0861,4.41 (0.09),8.3475,0.2138,8.35 (0.21),93.8 (90.7-96.0),81.2 (75.8-85.6),77.1 (70.1-82.4),93.8295,81.2212,77.1169,Spline (3 knots),Head_and_neck,18 to 39,Both,Age,None,CPRD_GOLD
NA,NA,12.5824,0.3377,Inf,12.58 (0.34),Inf (14.84-Inf),4.1508,0.053,4.15 (0.05),7.3793,0.1343,7.38 (0.13),91.5 (90.2-92.7),71.0 (68.0-73.9),59.8 (56.0-63.4),91.5114,70.971,59.7658,Gompertz,Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.1113,0.3392,14.0795,12.11 (0.34),14.08 (11.77-16.55),4.213,0.0464,4.21 (0.05),7.4921,0.1194,7.49 (0.12),91.5 (89.8-92.9),73.3 (70.2-75.9),58.8 (54.5-62.3),91.4728,73.3051,58.7663,WeibullPH,Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,11.6268,0.3128,11.92,11.63 (0.31),11.92 (10.59-13.34),4.3387,0.0356,4.34 (0.04),7.5828,0.1171,7.58 (0.12),94.4 (93.7-95.0),74.8 (72.2-77.3),55.9 (52.1-59.7),94.3508,74.7703,55.9059,Exponential,Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.1415,0.3246,14.675,12.14 (0.32),14.68 (12.09-17.85),4.1819,0.0519,4.18 (0.05),7.4151,0.1285,7.42 (0.13),91.4 (89.9-92.8),72.1 (69.1-74.8),58.4 (54.3-61.8),91.439,72.0987,58.3752,Log-logistic,Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.2725,0.3236,15.8226,12.27 (0.32),15.82 (12.85-19.44),4.1695,0.0473,4.17 (0.05),7.4093,0.129,7.41 (0.13),91.6 (90.1-93.1),71.7 (68.9-74.7),59.0 (55.2-62.7),91.5662,71.7093,59.0457,Log-normal,Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.6424,0.3162,23.0967,12.64 (0.32),23.10 (16.18-40.93),4.1087,0.0519,4.11 (0.05),7.3763,0.1244,7.38 (0.12),90.7 (88.6-92.1),70.8 (67.6-73.4),61.1 (57.1-64.4),90.71,70.7761,61.0676,Generalised Gamma,Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.6117,0.3358,21.5033,12.61 (0.34),21.50 (15.70-35.72),4.1148,0.0534,4.11 (0.05),7.3765,0.1305,7.38 (0.13),91.3 (89.6-92.7),70.7 (67.6-73.6),60.9 (56.8-64.6),91.2668,70.657,60.9483,Spline (1 knot),Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,12.4809,0.3348,17.5676,12.48 (0.33),17.57 (13.70-24.88),4.1189,0.0546,4.12 (0.05),7.421,0.1303,7.42 (0.13),90.3 (88.6-92.0),71.9 (69.0-74.8),61.0 (57.6-64.4),90.2735,71.8962,60.9502,Spline (3 knots),Head_and_neck,40 to 49,Both,Age,None,CPRD_GOLD
NA,NA,11.9578,0.2167,13.823,11.96 (0.22),13.82 (11.28-19.18),4.016,0.0324,4.02 (0.03),6.9965,0.0806,7.00 (0.08),90.0 (89.2-90.8),66.6 (64.7-68.4),54.4 (52.1-56.7),90.0389,66.6498,54.3784,Gompertz,Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.505,0.2056,11.6871,11.51 (0.21),11.69 (10.68-12.80),4.0644,0.0307,4.06 (0.03),7.1136,0.0793,7.11 (0.08),89.4 (88.4-90.4),69.1 (67.4-70.7),53.9 (51.5-56.1),89.3977,69.1122,53.9284,WeibullPH,Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,10.8559,0.2,10.0567,10.86 (0.20),10.06 (9.40-10.71),4.2294,0.0232,4.23 (0.02),7.226,0.0762,7.23 (0.08),93.3 (92.9-93.8),70.8 (69.2-72.5),50.2 (47.9-52.5),93.3398,70.8489,50.1957,Exponential,Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.6164,0.2004,12.0192,11.62 (0.20),12.02 (10.70-13.39),4.0277,0.0323,4.03 (0.03),7.0393,0.0772,7.04 (0.08),89.3 (88.2-90.3),67.9 (66.0-69.5),53.9 (51.4-56.0),89.2701,67.8592,53.9097,Log-logistic,Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.8186,0.2029,13.0777,11.82 (0.20),13.08 (11.54-14.95),4.0016,0.0325,4.00 (0.03),7.036,0.0788,7.04 (0.08),88.8 (87.8-89.8),67.6 (65.6-69.3),55.1 (52.7-57.1),88.8335,67.5591,55.0566,Log-normal,Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.8972,0.2184,13.5952,11.90 (0.22),13.60 (11.91-15.97),3.9901,0.0331,3.99 (0.03),7.0315,0.0787,7.03 (0.08),88.6 (87.4-89.6),67.4 (65.6-68.9),55.5 (53.0-57.4),88.6121,67.4231,55.4605,Generalised Gamma,Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.8854,0.2116,13.6082,11.89 (0.21),13.61 (11.89-15.80),3.9859,0.0345,3.99 (0.03),7.0318,0.083,7.03 (0.08),88.7 (87.5-89.7),67.4 (65.6-69.2),55.6 (53.3-58.0),88.6949,67.3709,55.6128,Spline (1 knot),Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,11.8035,0.0687,13.1055,11.80 (0.07),13.11 (12.52-13.87),3.9877,0.0291,3.99 (0.03),7.0581,0.0512,7.06 (0.05),88.4 (87.2-89.5),68.1 (66.6-69.4),55.6 (55.1-56.2),88.4205,68.0813,55.6406,Spline (3 knots),Head_and_neck,50 to 59,Both,Age,None,CPRD_GOLD
NA,NA,9.2231,0.1836,6.366,9.22 (0.18),6.37 (5.86-6.93),3.662,0.0328,3.66 (0.03),6.0125,0.0744,6.01 (0.07),86.1 (85.1-86.9),55.5 (53.8-57.1),40.8 (38.7-42.9),86.0637,55.5145,40.8238,Gompertz,Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,8.8899,0.1722,6.9592,8.89 (0.17),6.96 (6.49-7.47),3.7071,0.0301,3.71 (0.03),6.1292,0.0769,6.13 (0.08),85.0 (84.0-86.0),58.2 (56.5-59.8),40.3 (38.1-42.4),84.972,58.1855,40.309,WeibullPH,Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,8.2828,0.1555,6.664,8.28 (0.16),6.66 (6.33-7.01),3.8987,0.0247,3.90 (0.02),6.2164,0.0709,6.22 (0.07),90.1 (89.6-90.6),59.4 (57.9-61.0),35.3 (33.5-37.2),90.1213,59.4479,35.3405,Exponential,Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,9.0801,0.1656,6.6867,9.08 (0.17),6.69 (6.20-7.34),3.6448,0.0319,3.64 (0.03),6.0386,0.0775,6.04 (0.08),84.6 (83.5-85.6),56.5 (54.7-58.2),41.1 (39.1-43.1),84.56,56.4673,41.0917,Log-logistic,Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,9.264,0.1649,6.905,9.26 (0.16),6.90 (6.27-7.57),3.6186,0.0316,3.62 (0.03),6.0542,0.0763,6.05 (0.08),83.8 (82.7-84.8),56.5 (54.8-58.1),42.5 (40.5-44.4),83.7697,56.5356,42.5126,Log-normal,Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,9.2616,0.1712,6.9032,9.26 (0.17),6.90 (6.33-7.62),3.6189,0.0328,3.62 (0.03),6.0543,0.0737,6.05 (0.07),83.8 (82.6-84.8),56.5 (54.8-58.3),42.5 (40.4-44.4),83.779,56.5379,42.4965,Generalised Gamma,Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,9.2496,0.1792,6.949,9.25 (0.18),6.95 (6.39-7.71),3.6164,0.0337,3.62 (0.03),6.0578,0.0768,6.06 (0.08),83.8 (82.6-84.9),56.6 (54.9-58.2),42.6 (40.5-44.6),83.812,56.5708,42.6165,Spline (1 knot),Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,9.14,0.0931,7.2513,9.14 (0.09),7.25 (6.92-7.57),3.6245,0.0288,3.62 (0.03),6.1016,0.0482,6.10 (0.05),83.1 (81.9-84.2),57.8 (56.5-59.1),42.5 (41.5-43.5),83.1173,57.8276,42.4758,Spline (3 knots),Head_and_neck,60 to 69,Both,Age,None,CPRD_GOLD
NA,NA,6.8913,0.1848,4.0459,6.89 (0.18),4.05 (3.74-4.35),3.2985,0.0401,3.30 (0.04),5.0023,0.0858,5.00 (0.09),82.0 (80.6-83.2),44.1 (42.0-46.0),26.9 (24.7-29.2),81.9885,44.0786,26.9054,Gompertz,Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,6.7475,0.1748,4.3471,6.75 (0.17),4.35 (4.06-4.66),3.2948,0.0411,3.29 (0.04),5.0793,0.086,5.08 (0.09),79.5 (78.1-80.8),46.3 (44.1-48.2),27.3 (24.9-29.5),79.5326,46.2904,27.2896,WeibullPH,Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,6.1721,0.1487,4.5241,6.17 (0.15),4.52 (4.29-4.79),3.4929,0.0331,3.49 (0.03),5.1166,0.0849,5.12 (0.08),85.8 (85.0-86.5),46.5 (44.4-48.5),21.6 (19.7-23.5),85.7947,46.4839,21.6076,Exponential,Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,7.2299,0.172,4.074,7.23 (0.17),4.07 (3.73-4.47),3.2223,0.0431,3.22 (0.04),5.0619,0.0906,5.06 (0.09),78.5 (76.9-79.9),45.3 (43.1-47.3),30.4 (28.3-32.4),78.5182,45.289,30.3939,Log-logistic,Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,7.3437,0.178,4.0274,7.34 (0.18),4.03 (3.69-4.39),3.1812,0.04,3.18 (0.04),5.0611,0.0907,5.06 (0.09),76.9 (75.4-78.3),45.5 (43.5-47.4),31.6 (29.6-33.6),76.8715,45.4591,31.5762,Log-normal,Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,7.0193,0.1858,4.1242,7.02 (0.19),4.12 (3.80-4.51),3.2295,0.0414,3.23 (0.04),5.0446,0.0901,5.04 (0.09),78.4 (76.8-79.9),45.4 (43.5-47.4),29.2 (26.9-31.6),78.3606,45.4282,29.2365,Generalised Gamma,Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,6.97,0.1875,4.1656,6.97 (0.19),4.17 (3.81-4.50),3.2366,0.0421,3.24 (0.04),5.0539,0.093,5.05 (0.09),78.4 (76.8-80.0),45.7 (43.7-47.7),29.0 (26.7-31.4),78.4019,45.6505,29.0403,Spline (1 knot),Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,6.6695,0.0949,4.7039,6.67 (0.09),4.70 (4.45-4.93),3.2764,0.0376,3.28 (0.04),5.1356,0.0531,5.14 (0.05),76.5 (74.8-78.1),48.5 (47.0-49.8),27.6 (26.4-28.8),76.4928,48.4542,27.5802,Spline (3 knots),Head_and_neck,70 to 79,Both,Age,None,CPRD_GOLD
NA,NA,4.0386,0.1714,2.0387,4.04 (0.17),2.04 (1.86-2.23),2.4884,0.0559,2.49 (0.06),3.386,0.1093,3.39 (0.11),69.2 (67.0-71.5),25.2 (22.7-27.5),13.4 (11.0-15.8),69.2439,25.2121,13.4107,Gompertz,Head_and_neck,80 +,Both,Age,None,CPRD_GOLD
NA,NA,3.9111,0.1576,2.1809,3.91 (0.16),2.18 (1.97-2.40),2.545,0.0553,2.54 (0.06),3.4612,0.1112,3.46 (0.11),67.8 (65.7-69.9),27.7 (25.2-30.2),11.7 (9.8-13.7),67.8061,27.7097,11.682,WeibullPH,Head_and_neck,80 +,Both,Age,None,CPRD_GOLD
NA,NA,3.5725,0.1234,2.508,3.57 (0.12),2.51 (2.34-2.68),2.7097,0.05,2.71 (0.05),3.3901,0.0954,3.39 (0.10),75.9 (74.3-77.3),25.1 (22.6-27.6),6.3 (5.1-7.6),75.8525,25.1101,6.3052,Exponential,Head_and_neck,80 +,Both,Age,None,CPRD_GOLD
NA,NA,4.3131,0.1604,1.9091,4.31 (0.16),1.91 (1.72-2.12),2.4586,0.0573,2.46 (0.06),3.5238,0.1099,3.52 (0.11),65.3 (63.0-67.5),28.1 (25.5-30.5),16.6 (14.5-18.6),65.2809,28.0864,16.5616,Log-logistic,Head_and_neck,80 +,Both,Age,None,CPRD_GOLD
NA,NA,4.3507,0.17,1.8556,4.35 (0.17),1.86 (1.67-2.06),2.4444,0.0564,2.44 (0.06),3.5441,0.1142,3.54 (0.11),63.6 (61.4-66.0),28.8 (26.4-31.3),17.1 (15.1-19.3),63.6368,28.7997,17.0978,Log-normal,Head_and_neck,80 +,Both,Age,None,CPRD_GOLD
